ID,Genre,Premise,Hypothesis,Label
SOC_043,Social,Mình thấy Hachi (tên thật là Kenshi Yonezu) thời còn làm Vocaloid với “Matryoshka” đúng là khác hẳn phong cách solo bây giờ.,Kenshi Yonezu chưa bao giờ làm Vocaloid.,1
KNO_037,Knowledge,"Sau khi tiến hành cải cách kinh tế theo hướng mở cửa vào năm 1978, nền kinh kế Trung Quốc với quy mô dân số khổng lồ đã tăng trưởng nhanh chóng.",Cải cách kinh tế theo hướng mở cửa và quy mô dân số khổng lồ không là hai nguyên nhân khiến kinh tế Trung Quốc phát triển.,1
NEW_034,News,Thực hư về lời nguyền Tutankhamun và những cái chết khó hiểu của những người đi khai quật mộ vị Pharaoh này.,Những người đi khai quật mộ Tutankhamun đều còn sống.,1
NEW_084,News,"Bốn tháng sau khi Adolf Hitler tự sát, Thiên hoàng Hirohito tuyên bố đầu hàng vô điều kiện, kết thúc Thế chiến II.",Thiên hoàng Hirohito tuyên bố đầu hàng nên Thế chiến II còn tiếp diễn.,1
KNO_063,Knowledge,Nhà thơ Tô Đông Pha đã khám phá ra món thịt kho màu đỏ nâu đẹp mắt còn gọi là Thịt kho Đông Pha.,Món thịt kho Đông Pha được sáng tạo bởi một người vô danh.,1
NEW_141,News,"DJ nổi tiếng David Guetta khuấy động bầu không khí lễ khai mạc EURO 2016 tại Pháp, với các ca khúc đình đám như Play Hard, Titanium,...","Các ca khúc Play Hard, Titanium không được trình diễn trong lễ khai mạc EURO 2016.",1
NEW_013,News,"Năm 2011, Nhật Bản hứng chịu thảm hoạ kép động đất - sóng thần kinh hoàng nhất lịch sử tại vùng Tohoku.",Nhiều trận động đất ở Nhật Bản vượt qua thảm hoạ kép năm 2011 về thiệt hại và thương vong.,1
SOC_285,Social,Chuyến tàu lướt ngang vô tình mang tiếng yêu đầu tiên về miền quên lãng.,Không vì chuyến tàu mà tôi quên đi tiếng yêu đầu tiên.,1
NEW_155,News,"Chiếc còi hình đầu lâu của người Aztec dùng trong nghi thức hiến tế người, phát ra âm thanh đáng sợ nhất thế giới.",Người Aztec chưa bao giờ chế tạo ra chiếc còi đặc trưng phát ra âm thanh rùng rợn nhất thế giới.,1
SOC_256,Social,"Em coi cả chuyến đi Madagascar này bị cuốn thật í , xem không bỏ phút giây nào.",Em đã không xem video chuyến đi Madagascar này một cách tập trung.,1
NEW_065,News,"Sau khi hiệp định ngừng bắn được ký kết, trong sáu tiếng cuối cùng của Thế chiến I, có tới hơn 11 ngàn binh sĩ thiệt mạng.","ký hiệp định ngừng bắn, Thế chiến I chấm dứt ngay lập tức.",1
KNO_058,Knowledge,"Trong các vùng trồng lúa mì ở miền Bắc Trung Quốc, người dân chủ yếu dựa vào thực phẩm làm từ bột mì, chẳng hạn như mì sợi.",Người dân miền Bắc Trung Quốc trồng lúa mì nhưng họ không dùng thực phẩm làm từ lúa mì,1
KNO_034,Knowledge,Lịch sử Trung Quốc bắt nguồn từ lưu vực sông Hoàng Hà (bình nguyên Hoa Bắc) và Trường Giang (đồng bằng Trường Giang).,Lịch sử Trung Quốc được hình thành bên lưu vực sông Nile và sông Amazon.,1
KNO_011,Knowledge,Uống nhiều rượu cùng cung cách uống rượu là nét đặc sắc trong văn hóa ăn uống của người Hàn Quốc.,Người Hàn Quốc không bao giờ uống rượu,1
NEW_002,News,Seungri bị kết án 18 tháng tù trong vụ bê bối Burning Sun gây rúng động giới showbiz Hàn.,Seungri không dính líu đến vụ bê bối Burning Sun.,1
KNO_142,Knowledge,Ngày Thành Nhân được tổ chức nhằm chúc mừng và động viên tất cả những vị thành niên vừa đạt đến tuổi trưởng thành.,Ngày Thành Nhân là ngày quốc tang để tưởng niệm những người già vừa qua đời.,1
SOC_250,Social,Cuối năm dọn nhà em cần gả ít truyện bộ và lẻ nhen.,Vì phải dọn nhà nên em cần mua truyện.,1
NEW_028,News,24 xác tàu đắm của Nhật Bản từ Thế chiến II bất ngờ nổi trở lại đất liền.,30 con tàu này của Nhật đã bị chìm trong Thế chiến II.,1
NEW_056,News,Thế vận hội Munich năm 1972 nhuốm màu tang thương với sự ra đi tức tưởi của các vận động viên người Israel ở Đức.,Các vận động viên người Israel sống khoẻ trong Thế vận hội năm 1972.,1
KNO_174,Knowledge,Visa là một bằng chứng pháp lý xác nhận rằng một người nào đó được phép nhập cảnh hoặc xuất cảnh ở quốc gia cấp visa.,Để nhập cảnh hoặc xuất cách không cần phải có Visa.,1
NEW_168,News,"Những chiếc xe chạy trên đường cao tốc Autobahn được phép chạy thả ga, bị cảnh sát giao thông Đức hỏi thăm nếu chạy không đủ nhanh.",Một số đoạn cao tốc Autobahn không cho phép xe chạy với tốc độ cao.,1
SOC_226,Social,"Trước khi có món ramen trứ danh với sợi mì nhỏ, dài và dai thì món mì udon với sợi mì to và mềm đã làm ấm bụng của nhiều thế hệ người Nhật.",Mì ramen ra đời trước mì udon,1
KNO_075,Knowledge,"Giáo dục thể chất, thường gọi tắt là Thể dục, là một môn học được giảng dạy trong nhà trường ở trên khắp thế giới.",Giáo dục thể chất là môn học không phổ biến.,1
NEW_152,News,"Vào mùa thu ở Canada, nhựa cây phong được thu hoạch làm món siro ngọt ngào, là đặc sản của đất nước lớn thứ hai thế giới.",Siro phong không phải là món đặc sản của đất nước Canada.,1
NEW_085,News,"Trung Quốc xảy ra nội chiến, Quốc dân Đảng chạy về Đài Loan, Cộng sản Đảng lên nắm quyền Trung Quốc.",Cộng sản Đảng thua cuộc trước Quốc dân Đảng trong cuộc nội chiến.,1
KNO_065,Knowledge,"Ngũ cốc được lưu trữ để phòng trừ nạn đói và lũ lụt và thịt được bảo quản bằng muối, giấm, phơi khô hoặc cho lên men.",Ngũ cốc đã lưu trữ chỉ dùng để nuôi gia súc,1
NEW_138,News,"Những binh lính Nga quấn khăn có nhúng nước tiểu che mặt, miệng ho ra máu vì khí độc clo, xông lên phản công quân Đức trong Thế chiến I.",Khí clo là thần dược dùng để trị bệnh của binh lính Nga,1
NEW_014,News,Mexico tái ngộ Nam Phi tại trận đấu khai mạc World Cup 2026 sau 16 năm.,Mexico và Nam Phi đều không tham gia World Cup 2010.,1
NEW_116,News,"Ngày 1/4/2003, nam minh tinh màn bạc Trương Quốc Vinh tự sát, gây ra hiệu ứng tự sát bắt chước ở Hồng Kông.",Trương Quốc Vinh vẫn còn sống.,1
KNO_119,Knowledge,"Kyoto Animation thường được tắt là KyoAni là một hãng sản xuất anime đặt trụ sở tại thành phố Uji, tỉnh Kyōto, Nhật Bản.",Kyoto Animation luôn sản xuất phim do người đóng.,1
KNO_071,Knowledge,Rau là tên gọi chung cho những bộ phận của thực vật được con người hay động vật dùng làm thực phẩm.,Rau không thể ăn được.,1
KNO_015,Knowledge,Teakwondo là loại hình võ đạo được người Hàn Quốc luyện tập nhiều nhất.,Teakwondo là điệu nhảy phổ biến tại Hàn Quốc.,1
SOC_221,Social,Lẩu bánh gạo cay Tteobbeokki là món ăn Hàn Quốc ngon nhất mà tui từng ăn.,Nhiều món Hàn tui ăn ngon hơn lẩu Tteobbeokki.,1
SOC_239,Social,Vào được đại học Tokyo thì quá đơn giản.,Việc đậu đại học Tokyo là một điều cực kỳ khó khăn.,1
NEW_027,News,Singapore áp dụng luật phạt roi đối với các tội phạm lừa đảo và kẻ tiếp tay.,Singapore là nơi không có tội phạm,1
SOC_024,Social,"Studio MadHouse là vô đối trong ngành sản xuất Anime với các bộ anime như Overlord, Sousou no Frieren, No Game No Life...v.v.",No Game No Life là tựa game do MadHouse sản xuất.,1
KNO_103,Knowledge,"Việt Nam có 83 trung tâm thương mại, trong đó tập trung chủ yếu tại Hà Nội.",Hà Nội có ít trung tâm thương mại nhất Việt Nam.,1
SOC_041,Social,"Nghe lại “World is Mine” của ryo (supercell) mà vẫn thấy đúng kiểu Hatsune Miku Vocaloid đời đầu, giai điệu đơn giản nhưng cực kỳ bắt tai.",ryo là producer gắn liền với những bài Vocaloid thời kỳ cuối của Hatsune Miku.,1
KNO_012,Knowledge,Người Hàn Quốc khi ăn thường ưu tiên sử dụng đũa kim loại thay vì đũa gỗ.,Người Hàn Quốc dùng tay để ăn và không dùng bất kỳ dụng cụ ăn uống nào,1
KNO_072,Knowledge,"Chợ là nơi mà diễn ra hoạt động mua bán, trao đổi hàng hóa và dịch vụ bằng tiền tệ hoặc hiện vật.",không thể dùng tiền để đổi thành hàng hóa ở chợ.,1
NEW_048,News,Nhật Bản xây dựng chuỗi cung ứng đất hiếm không phụ thuộc vào Trung Quốc.,Nhật Bản luôn phải nhập khẩu đất hiếm từ các nước khác,1
NEW_153,News,"Thịt bò nướng Texas với các món sườn, brisket (nạm bò), xúc xích jalapeno và thịt mông xứng danh là đế chế thịt nướng của nước Mỹ.",Đế chế thịt nướng của nước Mỹ không phải là thịt bò nướng Texas.,1
KNO_135,Knowledge,Ngày giỗ là ngày kỷ niệm về cái chết của một con người.,Ngày giỗ là ngày để nhớ về người còn sống.,1
KNO_001,Knowledge,"Rò rỉ dữ liệu là việc tiết lộ, công khai hoặc làm mất thông tin cá nhân một cách trái phép.",Tiết lộ thông tin cá nhân khi không có sự cho phép không phải là làm rò rỉ dữ liệu.,1
SOC_214,Social,"Đội Nhật khá ổn cho kỳ World Cup sắp tới, nhưng có điều ráng tập đá phạt đền cho nhiều vô, tập sút cho chính xác hơn nữa.",Đội Nhật không quan tâm kỳ World Cup sắp tới.,1
SOC_202,Social,Những ai mà lên được Trạm Vũ trụ Quốc tế đều có thể trạng cực kỳ tuyệt vời.,Thể trạng xấu thì lên được Trạm Vũ trụ Quốc tế.,1
KNO_156,Knowledge,Loại hoa anh đào phổ biến nhất ở Nhật Bản là Somei Yoshino.,Loại hoa anh đào được thấy ít nhất Nhật Bản là Somei Yoshino.,1
KNO_088,Knowledge,Bệnh viện là một tổ chức chăm sóc sức khỏe cung cấp điều trị bệnh nhân.,Bệnh viện làm cho sức khỏe bệnh nhân tệ hơn.,1
NEW_113,News,Sự cố máy tính Y2K khiến dư luận hoang mang về kịch bản ngày tận thế trong thời khắc chuyển giao sang năm 2000.,Nhiều người nghĩ rằng không xảy ra ngày tận thế trong sự cố Y2K.,1
SOC_005,Social,Cô gái đăng story than buồn và muốn ai đó nói chuyện cùng.,Cô gái chẳng muốn nói chuyện với ai,1
SOC_009,Social,Bài review quán cà phê mới mở đang được mọi người chia sẻ rộng rãi.,Quán cà phê mới bị ngó lơ,1
NEW_137,News,"Những gói thuốc kháng sinh Sulfonamide diệt vi khuẩn và mềm bệnh ở miệng vết thương, cứu sống vô số binh lính trong Thế chiến II.",Sulfonamide là một món ăn nổi tiếng của vùng Caribbean,1
KNO_062,Knowledge,"Màu sắc, mùi và vị là ba khía cạnh truyền thống được sử dụng để miêu tả về ẩm thực Trung Quốc.",Các món ăn Trung Quốc được miêu tả bởi vùng miền,1
KNO_070,Knowledge,Thực phẩm cũng gọi là thức ăn là bất kỳ vật phẩm nào con người hay động vật có thể ăn hay uống được.,Thực phẩm là tất cả mọi thứ,1
KNO_074,Knowledge,"Genshin Impact là trò chơi hành động nhập vai do miHoYo phát triển, được phát hành lần đầu vào ngày 28 tháng 9 năm 2020.",Genshin Impact chỉ mới tồn tại được 2 năm,1
SOC_002,Social,Bài đăng của cô ấy nhận được rất nhiều lượt thả tim chỉ sau vài phút.,Bài đăng của cô ấy không có một tương tác nào,1
NEW_073,News,"Nhật Bản tấn công vũ bão vào Trung Quốc, Nam Kinh, Thượng Hải, Bắc Kinh, Vũ Hán đồng loạt thất thủ.","Nhật Bản không chiếm được Nam Kinh, Thượng Hải, Bắc Kinh, Vũ Hán",1
KNO_101,Knowledge,Ngành công nghiệp nhà hàng ở Hoa Kỳ là một ngành lớn và phát triển nhanh chóng.,Công nghiệp nhà hàng ở Mỹ bị đình trệ ,1
KNO_113,Knowledge,"Joseph Maurice Ravel là một nhà soạn nhạc, nghệ sĩ dương cầm và nhạc trưởng người Pháp.",Joseph Maurice Ravel là người am hiểu điện ảnh,1
SOC_034,Social,Dạo bộ giữa các nhà tắm công cộng ở Kinosaki vào buổi tối mang lại cảm giác yên bình và hoài cổ.,Đi dạo vào buổi sáng giữa các nhà tắm công cộng ở Kinosaki tạo cảm giác thanh bình và cổ kính,1
NEW_105,News,"Lò phản ứng số 4 của nhà máy điện hạt nhân Chernobyl phát nổ, khiến khu vực trong bán kính 33km trở thành khu vực chết.","Ngay tại thị trấn cách nhà máy Chernobyl 25km, người dân vẫn đang sinh hoạt và buôn bán",1
SOC_222,Social,"Khi ăn sushi hoặc sashimi, wasabi có tác dụng làm sạch hải sản sống, cho nên phải bỏ wasabi vào xì dầu càng nhiều càng tốt.",Wasabi cung cấp dinh dưỡng giúp vi khuẩn trong cá sinh sôi nảy nở nhanh chóng,1
SOC_211,Social,"Hồi nhỏ tui có coi trận Brazil và Đức tại World Cup 2014, tui không hiểu tại sao mấy ông Brazil lại để thủng lưới 4 bàn chỉ trong vòng 6 phút.",Brazil giữ sạch lưới hoàn toàn trước đội tuyển Đức.,1
KNO_124,Knowledge,Nhạc đại chúng là bất kỳ thể loại nhạc nào có sức hút rộng khắp và thường được phân phối đến lượng khán giả lớn.,"Nhạc đại chúng là thể loại nhạc bí mật, kén người nghe và chỉ được biết trong nội bộ giới quý tộc.",1
KNO_140,Knowledge,Vu lan còn được gọi là lễ báo hiếu là một trong những ngày lễ chính của Phật giáo.,Lễ Vu lan là lễ hội quan trọng của Thiên Chúa giáo,1
NEW_007,News,"Hồng Kông xảy ra vụ hoả hoạn chung cư kinh hoàng ở quận Đại Bộ, khiến gần 160 người thiệt mạng.",Tất cả mọi người đều sống sót trong vụ cháy chung cư ở Hồng Kông,1
KNO_133,Knowledge,Trong tâm thức người Việt thì lễ cưới có giá trị cao hơn cả giấy chứng nhận đăng ký kết hôn.,Người Việt cho rằng đăng ký kết hôn quan trọng hơn lễ cưới,1
SOC_026,Social,Dạo này cảm giác muốn đắm mình trong hoài niệm bằng cách nghe mấy bài Opening Anime Tiếng Việt xưa trên đài truyền hình HTV3.,Đài HTV3 chỉ chiếu các bộ phim do người đóng,1
KNO_008,Knowledge,Hàn Quốc đối mặt với thách thức là sự thù địch với Bắc Triều Tiên.,Vấn đề cần giải quyết của Hàn Quốc là muốn gia tăng các xung đột với Triều Tiên,1
KNO_157,Knowledge,Đồng bằng sông Cửu Long là vùng cực nam của Việt Nam.,Nơi xa nhất về phía nam của Việt Nam là Tây Nguyên,1
NEW_129,News,"Khủng hoảng oxy, cơn ác mộng kinh hoàng nhất đối với những quốc gia đang bùng phát đại dịch COVID-19.",Oxy không liên quan gì đến số ca tử vong vì COVID-19,1
KNO_094,Knowledge,"Đầu bếp chuyên nghiệp là một danh hiệu thường được thấy trong các cuộc thi, hay nhà hàng.",Các nhà hàng và cuộc thi nấu ăn là nơi dành riêng cho những người nội trợ nghiệp dư,1
KNO_032,Knowledge,"Trung Quốc là quốc gia đơn đảng do Đảng Cộng sản nắm quyền, chính phủ trung ương đặt tại thủ đô Bắc Kinh.",Trung Quốc là một quốc gia đa đảng với hàng chục đảng phái,1
SOC_173,Social,"Tui ước được sống ở Trung Địa, dù chỉ là thế giới giả tưởng.",Trung Địa là thế giới có thật,1
SOC_059,Social,"Bò tỉnh Hyōgo đúng kiểu “hàng gốc” duy nhất, nghe nói đạt chuẩn cao nhất mới được dán mác Kobe.","Bò Kobe ở đâu cũng là hàng gốc, không nhất thiết phải đến từ Hyogo",1
NEW_069,News,"Phim ngắn ""Tàu hơi nước Willie"" đánh dấu sự ra đời của chuột Mickey và ngành công nghiệp phim hoạt hình.","Tập phim ""Tàu hơi nước Willie"" là lần cuối cùng chuột Mickey xuất hiện trên màn ảnh",1
KNO_030,Knowledge,Nhật Bản đang có những kế hoạch rất sáng sủa trong ngành thám hiểm không gian.,Kế hoạch thám hiểm không gian của Nhật Bản đã đi vào ngõ cụt và không còn bất kỳ cơ hội nào để tiến xa hơn.,1
SOC_193,Social,"Giờ tui mới nhận ra chữ Nôm thực chất là chữ Nam nhưng đọc theo giọng Quảng, bà con ơi.","Giọng Huế biến vần ""am"" thành ""ôm""",1
SOC_267,Social,FPT chất lượng dịch vụ kém mạng chạy vòng tối ngày.,Tốc độ mạng FPT nhanh,1
KNO_145,Knowledge,"Lễ hội búp bê Nhật Bản ngày cầu phúc, may mắn và sức khoẻ cho các bé gái.",Các bé gái không nhận được lời chúc nào vào lễ hội búp bê Nhật Bản,1
KNO_112,Knowledge,Tình yêu là một đức tính đại diện cho lòng tốt.,Người có tình yêu là kẻ ác,1
NEW_076,News,"Hàng ngàn binh lính Anh trở về nước an toàn trong cuộc di tản lớn nhất lịch sử nhân loại ở Dunkirk, Pháp.",Dunkirk chứng kiến cuộc chạy nạn binh lính lớn thứ hai trong lịch sử,1
NEW_003,News,Hy Lạp từ quốc gia vỡ nợ trở thành một trong những nền kinh tế phát triển nhất châu Âu.,Hy Lạp là quốc gia chưa từng mắc nợ,1
SOC_003,Social,Dạo này anh ấy deadline đang dí sát nên rất căng thẳng.,Anh ấy đang được công việc tạo cảm hứng cho mình,1
NEW_143,News,"Tháp Eiffel cao thêm 17cm vào mùa hè, thấp xuống 10cm vào mùa đông do hiện tượng co giãn vì nhiệt của kim loại.",Tháp Eiffel vẫn giữ nguyên độ cao dưới ảnh hưởng của thời tiết,1
NEW_121,News,"Liên Xô thả bom khinh khí mang tên Tsar Bomba xuống đảo hoang Novaya Zemlya, tạo nên vụ thử nghiệm hạt nhân kinh hoàng nhất lịch sử.",Mỹ thử nghiệm bom Tsar Bomba,1
NEW_180,News,Ngôi làng Hallstatt ở Áo được công nhận là ngôi làng cổ nhất thế giới còn tồn tại đến ngày nay với tuổi đời hơn 7000 năm.,Lãnh thổ Áo là vùng đất hoang vu và hoàn toàn không có người sinh sống,1
NEW_067,News,Đảo chính quán bia năm 1923 trở thành sự kiện châm ngòi cho chủ nghĩa phát xít trên toàn nước Đức.,Chủ nghĩa phát xít sụp đổ sau Đảo chính quán bia,1
KNO_132,Knowledge,Cô dâu là nhân vật nữ chính trong hôn lễ.,Hôn lễ có thể thiếu cô dâu,1
NEW_075,News,"Ngày 1/9/1939, quân Đức bẻ gãy cột chắn ranh giới, xâm nhập lãnh thổ Ba Lan.",Đức bị Ba Lan xâm lược vào ngày 1/9/1939,1
SOC_244,Social,"Đang tính nhịn ăn đêm, mà ổng đăng clip ăn giờ này, mà xem ổng ăn thì phải kiếm cái gì đó để ăn mới xem ổng ăn được, không thôi nuốt nước miếng chít luôn.",Xem clip này làm tôi no ngang luôn rồi,1
KNO_085,Knowledge,Đà Nẵng là một thành phố có nhu cầu tuyển dụng nhân sự cao.,Các thanh niên cũng đến Đà Nẵng chỉ để tìm việc làm.,1
SOC_051,Social,"Lần đầu ăn bò Kobe ở Nhật mà sốc thật, thịt mềm tan luôn chứ không cần nhai nhiều.",Bò Kobe rất dai và không được dùng để làm thực phẩm,1
KNO_080,Knowledge,Thế vận hội hay Olympic còn có tên gọi cũ là Thế giới vận động hội là cuộc tranh tài trong nhiều môn thể thao giữa các quốc gia trên toàn thế giới.,Các câu lạc bộ trong nước thi đấu với nhau tại Olympic,1
NEW_024,News,Những cô gái tiếp bia bê 30kg bia bằng tay không - nét độc đáo của lễ hội bia lớn nhất thế giới Oktoberfest.,"Tại Oktoberfest, bia chỉ được phục vụ bởi hệ thống robot tự động",1
KNO_168,Knowledge,Các tổ chức kinh doanh lô tô hoạt động theo gánh và đi lưu diễn.,Các tổ chức kinh doanh lô tô chỉ hoạt động ở một vài nơi,1
NEW_149,News,"Những nạn nhân của phóng xạ khi chết đi cũng không được bình yên, nằm trong quan tài làm bằng chì được hàn kín, phủ bê tông lên trên.",Cỗ quan tài của những nạn nhân nhiễm phóng xạ đều phải làm bằng thuỷ ngân,1
SOC_027,Social,"""Mayonaka no Door"" của Matsubara Miki là bài hát nổi bật nhất trong dòng nhạc City Pop của Nhật Bản.",Mayonaka no Door thuộc dòng nhạc Rock Nhật Bản,1
NEW_171,News,Toà lâu đài Bran tại Transylvania của Romania được mệnh danh là lâu đài của bá tước ma cà rồng Dracula.,Không có một tòa lâu đài nào giống lâu đài Dracula,1
